segment_id,user_id,8-8_DU1,8-8_DU2,8-8_DUtotal,65-32_DU1,65-32_DU2,65-32_DUtotal,69-32_DU1,69-32_DU2,69-32_DUtotal,16-16_DU1,16-16_DU2,16-16_DUtotal,73-32_DU1,73-32_DU2,73-32_DUtotal,32-83_DU1,32-83_DU2,32-83_DUtotal,73-78_DU1,73-78_DU2,73-78_DUtotal,32-67_DU1,32-67_DU2,32-67_DUtotal,82-69_DU1,82-69_DU2,82-69_DUtotal,32-80_DU1,32-80_DU2,32-80_DUtotal,32-68_DU1,32-68_DU2,32-68_DUtotal,32-65_DU1,32-65_DU2,32-65_DUtotal
0011_1,0011,0.14479638009049775,0.021847070506454815,0.028438404429344408,0.3902439024390244,0.6254071661237784,0.264945652173913,0.5387323943661971,0.6449511400651465,0.3005008347245409,,,,0.667953667953668,0.625,0.22424242424242424,0.7054263565891473,0.6363636363636364,0.19950738916256158,0.6600790513833992,0.5905797101449275,0.4331395348837209,0.6996336996336996,0.8645833333333334,0.22637106184364061,0.6402877697841727,0.7801204819277109,0.7145708582834331,0.6113074204946997,0.7101449275362319,0.07922824302134647,0.6375404530744336,0.6754966887417219,0.18588730911005794,0.7381818181818182,0.45036319612590797,0.12452651515151515
0011_2,0011,0.15384615384615385,0.02159880834160874,0.027180067950169876,0.4695121951219512,0.6058631921824105,0.31657608695652173,0.4612676056338028,0.5798045602605864,0.2370617696160267,0.07651467832604622,0.018651199818037076,0.02153834921330267,0.5521235521235521,0.5833333333333334,0.19393939393939394,0.7441860465116279,0.7012987012987013,0.22536945812807882,0.6047430830039525,0.5797101449275363,0.38808139534883723,0.6703296703296703,0.7361111111111112,0.27887981330221706,0.6546762589928058,0.6927710843373494,0.6626746506986028,0.6890459363957597,0.6847826086956522,0.14860426929392448,0.6051779935275081,0.9668874172185431,0.1911532385466035,0.6472727272727272,0.4963680387409201,0.14109848484848486
0011_3,0011,0.5520361990950227,0.01961271102284012,0.03095507738769347,0.4634146341463415,0.6123778501628665,0.2758152173913043,0.4612676056338028,0.6449511400651465,0.21702838063439064,,,,0.5907335907335908,0.625,0.22272727272727272,0.6976744186046512,0.6363636363636364,0.17364532019704434,0.5968379446640316,0.572463768115942,0.45348837209302323,0.6776556776556777,0.8125,0.17969661610268378,0.5539568345323741,0.4879518072289157,0.5229540918163673,0.7067137809187279,0.6920289855072463,0.12274220032840723,0.5954692556634305,0.7086092715231788,0.18588730911005794,0.6872727272727273,0.49878934624697335,0.1377840909090909
0012_1,0012,0.4253393665158371,0.01266137040714995,0.017113376116773625,0.5426829268292683,0.46254071661237783,0.28396739130434784,0.545774647887324,0.46254071661237783,0.22370617696160267,0.24765771392879452,0.05367906289093597,0.48822691928594897,0.5675675675675675,0.4930555555555556,0.31212121212121213,0.5271317829457365,0.6103896103896104,0.05110837438423645,0.391304347826087,0.4782608695652174,0.0436046511627907,0.4652014652014652,0.4861111111111111,0.057176196032672114,0.3669064748201439,0.5903614457831325,0.19161676646706588,0.5229681978798587,0.6304347826086957,0.07963875205254516,0.4692556634304207,0.5894039735099338,0.05529225908372828,0.48363636363636364,0.5181598062953995,0.06865530303030302
0012_2,0012,0.5610859728506787,0.019364448857994043,0.023153391216811377,0.5579268292682927,0.46579804560260585,0.3138586956521739,0.5352112676056338,0.43322475570032576,0.21368948247078465,0.3688319800124922,0.37689070851813944,0.18099514474500786,0.5173745173745173,0.4826388888888889,0.28484848484848485,0.4844961240310077,0.6266233766233766,0.04556650246305419,0.35177865612648224,0.4855072463768116,0.0436046511627907,0.5274725274725275,0.5069444444444444,0.06301050175029171,0.39568345323741005,0.5421686746987951,0.2155688622754491,0.43109540636042404,0.5108695652173914,0.05665024630541872,0.5145631067961165,0.5099337748344371,0.045813586097946286,0.49818181818181817,0.5084745762711864,0.052556818181818184
0013_1,0013,0.48868778280542985,0.01464746772591857,0.020636718258462312,0.5304878048780488,0.3713355048859935,0.3220108695652174,0.5,0.4006514657980456,0.24540901502504173,,,,0.4517374517374517,0.3888888888888889,0.27575757575757576,0.46511627906976744,0.5974025974025974,0.09298029556650246,0.48616600790513836,0.45652173913043476,0.18895348837209303,0.4175824175824176,0.5277777777777778,0.1516919486581097,0.5251798561151079,0.4457831325301205,0.22954091816367264,0.3745583038869258,0.4782608695652174,0.07060755336617405,0.37216828478964403,0.6556291390728477,0.06266456029489205,0.37454545454545457,0.39709443099273606,0.03740530303030303
0013_2,0013,0.4796380090497738,0.014399205561072492,0.017616710708443437,0.5365853658536586,0.3713355048859935,0.2703804347826087,0.5176056338028169,0.3778501628664495,0.2337228714524207,,,,0.4362934362934363,0.3611111111111111,0.2787878787878788,0.4689922480620155,0.5162337662337663,0.07327586206896551,0.5296442687747036,0.391304347826087,0.22238372093023256,0.47985347985347987,0.5138888888888888,0.13652275379229872,0.5323741007194245,0.5,0.29141716566866266,0.3498233215547703,0.40942028985507245,0.05295566502463054,0.4110032362459547,0.6688741721854304,0.08583464981569247,0.39636363636363636,0.46973365617433416,0.10179924242424243
0014_1,0014,0.18099547511312217,0.018123138033763656,0.022901723920976468,0.5914634146341463,0.6938110749185668,0.3654891304347826,0.5352112676056338,0.6742671009771987,0.29549248747913187,0.004372267332916927,0.03389059479131127,0.009199430511444529,0.6525096525096525,0.6145833333333334,0.20303030303030303,0.7209302325581395,0.6136363636363636,0.10344827586206896,0.6007905138339921,0.5869565217391305,0.39244186046511625,0.663003663003663,0.6805555555555556,0.4469078179696616,0.4172661870503597,0.5843373493975904,0.23353293413173654,0.7703180212014135,0.5217391304347826,0.06814449917898194,0.5857605177993528,0.6622516556291391,0.06582411795681938,0.6436363636363637,0.4939467312348668,0.07149621212121213
0014_2,0014,0.18099547511312217,0.02358490566037736,0.023153391216811377,0.5945121951219512,0.7133550488599348,0.41440217391304346,0.5316901408450704,0.6579804560260586,0.31719532554257096,0.004372267332916927,0.1322074377345616,0.040831599313693276,0.6525096525096525,0.6527777777777778,0.23030303030303031,0.7286821705426356,0.525974025974026,0.10467980295566502,0.549407114624506,0.572463768115942,0.3866279069767442,0.7765567765567766,0.7673611111111112,0.1691948658109685,0.3489208633093525,0.6355421686746988,0.19560878243512975,0.7314487632508834,0.5434782608695652,0.054187192118226604,0.6828478964401294,0.6821192052980133,0.10900473933649289,0.6145454545454545,0.4213075060532688,0.052556818181818184
0014_3,0014,0.5203619909502263,0.021102284011916585,0.025418396879325532,0.6036585365853658,0.6775244299674267,0.37092391304347827,0.5105633802816901,0.6938110749185668,0.2988313856427379,,,,0.5984555984555985,0.6875,0.2015151515151515,0.7596899224806202,0.6136363636363636,0.09913793103448276,0.5573122529644269,0.4963768115942029,0.3953488372093023,0.7692307692307693,0.7152777777777778,0.16861143523920655,0.4136690647482014,0.6234939759036144,0.2155688622754491,0.7067137809187279,0.5144927536231884,0.06732348111658457,0.6699029126213593,0.5761589403973509,0.1321748288572933,0.7418181818181818,0.513317191283293,0.07670454545454546
